Feature ID	Taxon	Confidence
ce7e92cdbe9262646d6f9b8aa8e9e38d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.7638042364436539
9a71f6b1b98e9d256b2c2fad84d8b332	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010	0.8640602218458777
b3d13f9bd37a57db3fc5518e643327fe	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.9947105552722905
8bbf963530ed4d37172449986dcd7a12	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.9044943419490498
0908e900daaccda5baed99d2ed943253	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356	0.9999999811460614
fcbc4683970808f4b435df991bbc078b	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9996872151252663
79af19236fa89a46e5e600fab821fb48	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	0.7195811709176902
d5519e3cd5dc33cbce1bc2e04854c2dd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.9999961724322683
fb901f25318aa92e557e8d8927502334	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0.9999511797121257
506fdc07671639f99b39aa2161cd60c9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2	0.8511227959364934
d10057e1fbc151216905c195fedef512	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	0.9556235595591324
